,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type
4252,4372,12397.54,32278.91,0.0,3.06,0.15,0.0,0.4,0.18,tumor
4253,4373,12173.4,32515.15,0.15,0.45,0.08,2.79,0.15,0.81,stroma
4254,4374,12436.47,32318.45,0.31,0.19,1.3,1.01,0.0,1.16,stroma
4255,4375,12489.68,32345.66,0.41,2.67,0.56,0.78,0.13,0.69,tumor
4256,4376,12299.59,32385.47,0.07,1.67,0.25,0.47,0.07,0.19,tumor
4257,4377,12341.65,32395.75,0.0,5.0,0.1,0.27,0.81,0.13,tumor
4258,4378,12429.86,32211.12,0.18,1.78,0.0,0.0,0.59,0.09,tumor
4259,4379,12278.56,32283.51,0.54,0.76,1.2,0.78,0.06,2.43,stroma
4260,4380,12126.09,32509.59,0.15,0.76,0.0,0.93,2.42,1.34,stroma
4261,4381,12642.98,32120.77,0.32,0.25,1.02,0.56,0.0,1.39,stroma
4262,4382,12208.63,32267.04,0.23,1.41,1.0,0.0,0.07,0.3,stroma
4263,4383,12531.25,32105.96,0.0,0.43,1.87,0.0,0.02,0.64,stroma
4264,4384,12291.38,32439.04,0.09,0.36,1.53,1.14,0.0,1.81,tumor
4265,4385,12663.81,32175.65,0.14,1.7,0.04,0.02,0.36,0.27,tumor
4266,4386,12606.1,32124.83,0.3,0.23,0.0,0.62,0.0,0.68,stroma
4267,4387,12332.73,32427.06,0.18,0.73,0.36,0.0,0.0,0.05,tumor
4268,4388,12116.15,32435.92,0.22,0.4,1.22,0.23,0.83,1.25,stroma
4269,4389,12323.45,32167.17,0.16,1.12,0.02,0.0,0.08,0.21,tumor
4270,4390,12339.11,32257.8,0.03,2.38,0.31,0.55,0.19,0.11,tumor
4271,4391,12423.77,32307.24,0.0,0.5,2.55,2.01,0.04,0.68,stroma
4272,4392,12259.07,32393.8,0.23,3.14,0.0,0.03,0.32,0.25,tumor
4273,4393,12319.46,32299.52,0.1,0.39,0.03,1.15,0.11,1.44,stroma
4274,4394,12243.44,32351.85,0.25,0.76,0.23,0.97,0.23,2.6,stroma
4275,4395,12229.39,32331.5,0.13,0.38,0.33,0.35,0.17,1.26,stroma
4276,4396,12436.63,32292.63,0.03,2.06,0.0,0.66,1.04,0.24,tumor
4277,4397,12363.64,32330.72,0.23,0.28,0.0,0.1,0.0,1.19,stroma
4278,4398,12440.35,32343.62,0.0,2.5,0.0,0.0,0.36,0.07,tumor
4279,4399,12382.39,32276.23,0.05,2.84,0.0,0.99,0.31,0.19,tumor
4280,4400,12530.87,32203.96,0.0,2.17,0.58,0.24,0.49,0.13,tumor
4281,4401,12599.6,32281.28,0.09,2.38,0.0,0.37,0.48,0.27,tumor
4282,4402,12162.02,32526.05,0.19,4.25,0.0,1.33,0.21,0.43,stroma
4283,4403,12097.27,32325.11,0.26,0.23,2.62,0.79,1.31,0.74,stroma
4284,4404,12690.1,32184.1,0.0,1.42,0.0,0.0,0.27,0.2,tumor
4285,4405,12279.01,32276.55,0.24,0.3,1.67,0.69,0.0,2.5,stroma
4286,4406,12200.08,32227.64,0.0,0.11,0.03,0.92,0.0,0.05,stroma
4287,4407,12191.16,32440.89,0.08,0.33,0.86,0.0,0.11,0.31,stroma
4288,4408,12159.33,32385.91,0.4,0.56,0.33,3.81,1.08,1.71,stroma
4289,4409,12473.55,32232.96,0.27,0.34,0.44,0.72,0.0,0.11,stroma
4290,4410,12390.33,32376.16,0.04,0.16,0.57,0.0,0.0,0.0,stroma
4291,4411,12671.14,32143.35,0.25,2.89,0.5,0.0,0.59,0.21,tumor
4292,4412,12150.67,32309.25,0.27,0.16,0.15,0.27,0.01,0.81,stroma
4293,4413,12329.23,32310.54,0.04,1.11,0.0,0.0,2.97,0.26,tumor
4294,4414,12128.09,32298.12,0.0,0.26,0.03,0.0,0.47,0.18,stroma
4295,4415,12390.98,32361.44,0.0,0.31,2.16,1.06,0.24,1.3,stroma
4296,4416,12133.42,32353.81,0.02,0.34,0.02,0.43,0.06,1.58,stroma
4297,4417,12419.39,32226.76,0.0,1.74,0.12,0.4,0.37,0.1,tumor
4298,4418,12195.42,32438.02,0.18,0.62,0.68,0.24,0.0,1.35,stroma
4299,4419,12167.4,32393.88,0.4,0.85,1.01,0.0,0.05,3.66,stroma
4300,4420,12342.67,32248.43,0.43,2.0,0.0,0.52,0.55,0.13,tumor
4301,4421,12458.65,32200.54,0.15,2.9,0.09,0.08,0.42,0.18,tumor
4302,4422,12635.65,32114.97,0.18,2.72,0.26,0.2,0.62,1.76,tumor
4303,4423,12458.53,32177.45,0.08,2.27,0.08,0.09,0.32,0.2,tumor
4304,4424,12274.12,32349.83,0.02,2.44,0.0,0.67,0.17,1.51,tumor
4305,4425,12104.94,32367.96,0.14,3.46,0.0,0.0,0.5,0.17,tumor
4306,4426,12365.16,32395.76,0.0,0.59,0.37,0.37,0.0,1.14,stroma
4307,4427,12373.79,32228.25,0.21,0.34,0.15,1.4,0.14,0.6,stroma
4308,4428,12349.57,32431.26,0.12,2.76,1.29,1.42,0.11,1.33,tumor
4309,4429,12486.95,32174.71,0.28,1.73,0.14,0.0,0.56,0.01,tumor
4310,4430,12485.87,32222.39,0.13,0.27,0.0,0.0,0.08,0.17,stroma
4311,4431,12320.02,32276.52,0.13,0.2,1.79,0.16,0.3,0.6,stroma
4312,4432,12687.08,32200.3,0.04,2.32,0.0,0.0,0.97,0.16,tumor
4313,4433,12230.48,32204.91,0.09,0.19,0.0,0.14,0.0,0.24,stroma
4314,4434,12265.76,32281.36,0.33,0.54,0.14,0.24,0.09,3.62,stroma
4315,4435,12367.59,32376.37,0.18,0.19,1.35,0.14,0.08,0.09,stroma
4316,4436,12603.8,32105.8,0.17,1.37,0.0,0.25,0.43,0.08,tumor
4317,4437,12180.22,32337.27,0.03,0.87,2.54,0.11,0.47,1.43,stroma
4318,4438,12507.79,32103.53,0.15,3.27,0.02,1.14,0.35,0.08,tumor
4319,4439,12497.48,32336.35,0.07,2.48,0.3,0.01,0.6,0.29,tumor
4320,4440,12307.54,32223.74,0.15,3.47,0.51,0.47,0.01,0.16,tumor
4321,4441,12566.59,32111.14,0.18,2.09,0.34,0.2,0.58,0.0,tumor
4322,4442,12297.56,32374.89,0.3,2.66,0.2,0.18,0.3,0.15,tumor
4323,4443,12298.39,32477.82,0.15,2.7,0.0,0.0,0.0,0.16,tumor
4324,4444,12162.97,32318.54,0.31,0.78,0.55,0.65,0.75,1.7,stroma
4325,4445,12112.8,32523.73,0.19,0.83,0.52,1.83,2.1,2.78,stroma
4326,4446,12547.54,32278.12,0.0,1.9,0.29,0.0,0.28,0.15,tumor
4327,4447,12656.38,32231.39,0.09,1.46,0.0,0.0,0.06,0.0,tumor
4328,4448,12196.03,32486.15,0.28,0.51,0.06,0.33,0.05,2.99,stroma
4329,4449,12631.83,32283.09,0.48,3.3,0.3,0.9,0.59,2.16,tumor
4330,4450,12478.07,32336.77,0.0,2.23,0.48,0.0,0.85,0.13,tumor
4331,4451,12449.4,32362.3,0.1,2.6,0.64,0.0,0.0,0.33,tumor
4332,4452,12477.87,32230.91,0.0,0.4,0.33,0.9,0.0,0.45,stroma
4333,4453,12215.33,32432.41,0.48,3.62,0.21,0.83,0.37,0.68,tumor
4334,4454,12334.62,32409.19,0.0,5.86,0.3,0.01,0.45,0.08,tumor
4335,4455,12162.32,32444.66,0.2,0.51,0.94,0.69,0.18,1.42,stroma
4336,4456,12156.2,32357.96,0.09,0.49,3.19,0.0,0.0,0.3,stroma
4337,4457,12562.9,32221.64,0.28,1.45,0.0,0.0,0.73,0.08,tumor
4338,4458,12481.35,32207.8,0.01,1.18,2.73,0.0,0.15,0.36,tumor
4339,4459,12314.49,32392.13,0.05,1.97,0.26,0.88,0.1,0.05,tumor
4340,4460,12401.55,32408.05,0.36,0.42,0.28,0.39,0.0,1.69,stroma
4341,4461,12296.69,32469.25,0.04,2.13,0.0,0.0,0.34,0.13,tumor
4342,4462,12563.25,32105.98,0.07,2.64,0.39,0.06,0.68,0.13,tumor
4343,4463,12490.38,32146.08,0.15,1.57,0.33,0.71,0.22,0.61,tumor
4344,4464,12528.05,32296.28,0.21,1.28,0.07,0.35,0.16,0.1,tumor
4345,4465,12498.06,32356.73,0.0,2.82,0.0,0.0,0.01,0.61,tumor
4346,4466,12224.09,32259.63,0.01,0.32,1.66,0.0,0.27,0.36,stroma
4347,4467,12566.77,32209.69,0.01,1.77,0.0,0.1,0.59,0.12,tumor
4348,4468,12535.57,32127.89,0.16,0.39,0.0,0.0,0.3,0.39,stroma
4349,4469,12533.01,32310.12,0.08,0.88,0.41,1.62,0.12,0.31,tumor
4350,4470,12164.88,32384.26,0.36,0.99,0.0,0.0,0.43,1.93,stroma
4351,4471,12677.39,32172.27,0.38,1.92,0.29,0.08,0.61,0.25,tumor
4352,4472,12665.64,32202.12,0.24,0.24,1.33,0.42,0.14,1.33,stroma
4353,4473,12381.08,32438.7,0.06,2.84,0.0,0.31,0.5,0.2,tumor
4354,4474,12540.69,32266.13,0.02,0.47,0.18,0.0,0.11,0.31,stroma
4355,4475,12284.22,32512.07,0.0,0.85,0.15,0.39,0.08,0.12,stroma
4356,4476,12239.25,32288.12,0.12,0.61,0.18,1.29,0.27,0.53,stroma
4357,4477,12588.18,32280.93,0.0,1.55,0.03,0.06,0.29,0.14,tumor
4358,4478,12551.32,32291.81,0.28,1.81,0.19,0.08,0.4,0.19,tumor
4359,4479,12181.94,32452.37,0.38,0.49,2.07,0.17,0.33,0.8,stroma
4360,4480,12587.82,32089.72,0.16,1.01,0.34,0.83,0.23,0.03,tumor
4361,4481,12114.41,32479.74,0.16,0.32,0.0,0.18,0.07,0.6,stroma
4362,4482,12654.18,32198.55,0.13,0.29,1.19,0.0,0.0,1.62,stroma
4363,4483,12517.52,32350.56,0.0,1.6,0.08,0.2,0.0,0.13,tumor
4364,4484,12349.8,32324.66,0.0,2.65,0.74,0.23,0.0,0.15,tumor
4365,4485,12607.12,32203.62,0.25,0.37,0.86,0.59,0.17,1.6,stroma
4366,4486,12490.93,32235.98,0.11,0.32,0.0,1.35,0.03,0.85,stroma
4367,4487,12434.1,32219.72,0.1,1.92,0.06,0.0,0.44,0.05,tumor
4368,4488,12667.35,32103.13,0.42,2.32,0.16,0.14,0.48,0.24,tumor
4369,4489,12378.24,32302.27,0.08,2.68,0.16,0.0,0.52,0.17,tumor
4370,4490,12145.62,32389.22,0.05,0.48,1.91,0.0,0.0,0.57,stroma
4371,4491,12401.74,32238.81,0.0,2.51,0.0,0.0,0.06,0.08,tumor
4372,4492,12592.54,32196.84,0.04,0.61,0.5,0.09,0.18,2.2,stroma
4373,4493,12258.94,32239.44,0.23,0.75,1.08,0.36,0.13,0.24,stroma
4374,4494,12468.99,32411.75,0.2,4.3,0.05,0.0,0.12,0.09,tumor
4375,4495,12411.23,32231.57,0.0,2.09,0.18,0.26,0.0,0.15,tumor
4376,4496,12223.6,32397.92,0.16,0.45,0.61,0.0,0.0,0.23,stroma
4377,4497,12632.46,32212.87,0.31,0.32,0.03,0.84,0.2,2.89,stroma
4378,4498,12114.57,32422.49,0.2,0.66,0.02,0.97,0.0,2.82,stroma
4379,4499,12695.52,32197.05,0.29,1.83,0.17,0.0,0.83,0.13,tumor
4380,4500,12536.6,32254.4,0.15,0.32,0.51,0.93,0.15,0.21,stroma
4381,4501,12406.37,32313.31,0.08,0.2,1.7,0.27,0.07,0.26,stroma
4382,4502,12572.19,32229.33,0.07,1.45,1.01,0.42,0.44,0.25,tumor
4383,4503,12360.75,32287.37,0.06,2.37,0.0,0.0,0.0,0.38,tumor
4384,4504,12619.71,32164.86,0.08,0.18,0.93,1.28,0.0,3.37,stroma
4385,4505,12164.05,32489.45,0.11,0.36,0.69,0.44,0.21,0.11,stroma
4386,4506,12475.29,32186.75,0.14,2.05,0.01,0.29,0.62,0.16,tumor
4387,4507,12489.26,32304.97,0.07,1.92,0.11,0.0,0.87,0.14,tumor
4388,4508,12670.4,32281.2,0.0,0.23,0.0,0.0,0.1,0.08,stroma
4389,4509,12634.75,32242.73,0.0,1.69,0.48,0.0,0.33,0.06,tumor
4390,4510,12457.96,32264.55,0.02,1.76,0.0,1.17,0.68,0.2,tumor
4391,4511,12219.63,32517.79,0.24,1.0,0.0,1.12,0.26,0.58,stroma
4392,4512,12615.51,32131.9,0.26,0.25,0.4,0.5,0.0,3.11,stroma
4393,4513,12635.01,32162.32,0.42,0.18,0.93,0.51,0.08,0.84,stroma
4394,4514,12634.29,32215.71,0.37,1.24,0.0,1.63,0.19,2.13,tumor
4395,4515,12262.69,32205.08,0.0,0.25,0.35,0.0,0.0,0.11,stroma
4396,4516,12225.61,32456.35,0.0,0.52,0.38,0.0,0.17,0.09,stroma
4397,4517,12263.86,32320.32,0.21,0.44,0.0,1.74,0.0,3.68,stroma
4398,4518,12325.04,32351.72,0.08,2.07,0.07,0.75,0.23,0.18,tumor
4399,4519,12517.59,32334.04,0.0,1.5,0.0,0.65,0.03,0.65,tumor
4400,4520,12674.67,32261.93,0.32,1.34,1.85,0.0,0.25,0.55,tumor
4401,4521,12665.4,32088.45,0.0,1.95,0.6,0.0,0.63,0.33,tumor
4402,4522,12643.79,32112.73,0.07,0.34,0.47,0.69,0.11,2.45,stroma
4403,4523,12673.23,32216.52,0.17,2.93,0.0,0.0,0.57,0.8,tumor
4404,4524,12470.14,32309.48,0.05,0.35,0.59,0.88,0.36,0.09,stroma
4405,4525,12450.63,32344.15,0.33,2.54,0.0,0.31,0.25,0.52,tumor
4406,4526,12455.5,32163.27,0.33,3.27,0.0,0.0,0.23,0.31,tumor
4407,4527,12612.47,32247.02,0.06,0.24,0.23,0.53,0.0,0.15,stroma
4408,4528,12152.01,32289.43,0.26,0.25,0.0,1.89,0.0,1.99,stroma
4409,4529,12352.66,32201.72,0.15,0.39,2.16,0.1,0.11,0.55,stroma
4410,4530,12095.27,32394.57,0.13,5.65,0.89,0.03,0.14,0.08,tumor
4411,4531,12425.33,32169.13,0.36,0.59,0.34,0.0,0.17,0.11,stroma
4412,4532,12436.5,32317.07,0.14,0.29,0.05,0.0,0.08,0.19,stroma
4413,4533,12322.08,32190.75,0.07,0.53,2.66,0.52,0.01,0.67,stroma
4414,4534,12422.39,32376.55,0.25,0.98,2.82,0.95,0.11,1.93,stroma
4415,4535,12567.41,32126.38,0.17,1.95,0.0,0.13,0.74,0.05,tumor
4416,4536,12228.16,32318.84,0.0,1.89,0.57,0.0,0.42,0.92,tumor
4417,4537,12316.1,32339.04,0.17,2.18,0.01,0.28,0.0,0.24,tumor
4418,4538,12315.32,32349.01,0.1,2.2,0.0,0.14,0.38,0.24,tumor
4419,4539,12195.48,32337.22,0.07,0.54,0.14,0.37,3.14,0.99,stroma
4420,4540,12313.96,32480.44,0.0,0.1,0.41,0.74,0.08,0.11,stroma
4421,4541,12359.83,32392.75,0.0,0.32,1.53,0.0,0.04,0.64,stroma
4422,4542,12659.89,32116.04,0.19,3.02,0.0,0.0,1.01,0.07,tumor
4423,4543,12173.97,32381.77,0.23,0.29,0.7,0.62,0.0,0.61,stroma
4424,4544,12246.41,32185.29,0.07,0.04,0.0,0.0,0.0,0.0,stroma
4425,4545,12625.01,32149.63,0.24,0.28,0.0,0.0,0.0,2.61,stroma
4426,4546,12381.3,32348.49,0.19,0.45,0.0,0.0,0.16,0.39,stroma
4427,4547,12109.0,32541.86,0.14,1.07,0.38,0.0,1.88,0.13,stroma
4428,4548,12563.73,32089.64,0.15,1.57,2.13,0.0,0.07,0.85,tumor
4429,4549,12465.85,32196.27,0.06,1.51,0.06,0.57,0.0,0.19,tumor
4430,4550,12337.63,32324.27,0.13,2.34,0.0,0.0,0.13,0.23,tumor
4431,4551,12218.01,32234.27,0.41,0.78,0.0,0.72,0.0,3.06,stroma
4432,4552,12187.56,32386.17,0.1,0.45,0.68,0.76,0.23,1.56,stroma
4433,4553,12170.34,32373.26,0.1,0.39,2.94,0.61,0.0,0.3,stroma
4434,4554,12336.51,32352.1,0.07,2.55,0.06,0.0,0.21,0.11,tumor
4435,4555,12342.55,32298.16,0.37,1.05,0.19,0.59,0.2,2.96,tumor
4436,4556,12223.17,32282.33,0.29,0.6,0.62,0.14,0.45,1.57,stroma
4437,4557,12303.7,32209.51,0.11,3.58,0.47,0.0,0.0,0.37,tumor
4438,4558,12518.0,32279.86,0.0,1.84,0.06,0.0,0.41,0.08,tumor
4439,4559,12350.59,32396.58,0.15,1.87,0.0,0.0,0.09,0.6,tumor
4440,4560,12512.04,32261.33,0.21,1.94,0.0,1.03,0.47,0.38,tumor
4441,4561,12150.5,32475.99,0.18,0.67,0.26,0.59,0.7,3.05,stroma
4442,4562,12213.51,32301.64,0.13,0.82,2.07,0.0,0.03,1.98,stroma
4443,4563,12187.73,32355.69,0.0,0.41,1.25,0.22,0.08,2.73,stroma
4444,4564,12271.35,32208.6,0.18,1.92,0.39,0.34,0.24,0.46,tumor
4445,4565,12177.46,32391.13,0.03,0.13,2.0,0.0,0.44,0.22,stroma
4446,4566,12280.32,32304.03,0.29,2.53,0.98,0.52,0.11,0.42,tumor
4447,4567,12354.72,32410.61,0.14,2.01,0.0,0.44,0.13,0.11,tumor
4448,4568,12405.26,32248.45,0.1,2.19,0.3,0.0,0.24,0.23,tumor
4449,4569,12693.26,32197.45,0.01,1.45,0.23,0.38,0.2,0.01,tumor
4450,4570,12436.34,32353.43,0.09,2.8,0.16,0.0,0.16,0.21,tumor
4451,4571,12254.35,32347.29,0.27,0.31,0.23,0.3,0.17,1.49,stroma
4452,4572,12348.87,32205.88,0.01,0.26,1.16,0.0,0.01,0.49,stroma
4453,4573,12470.64,32183.04,0.4,2.04,0.02,0.33,0.04,0.14,tumor
4454,4574,12219.58,32409.21,0.24,1.54,1.34,0.99,0.09,1.99,tumor
4455,4575,12563.62,32177.5,0.05,1.09,0.0,0.0,0.0,0.0,tumor
4456,4576,12349.57,32291.47,0.0,0.29,2.34,0.74,0.0,1.53,stroma
4457,4577,12518.52,32134.68,0.16,1.63,0.0,0.35,0.31,0.11,tumor
4458,4578,12383.19,32188.42,0.35,0.25,1.59,0.0,0.0,0.9,stroma
4459,4579,12512.84,32117.71,0.26,2.37,0.22,0.83,0.0,0.34,tumor
4460,4580,12474.52,32172.99,0.36,2.4,0.17,0.0,0.42,0.18,tumor
4461,4581,12217.24,32418.85,0.18,2.04,0.0,1.11,0.01,3.36,tumor
4462,4582,12257.74,32289.71,0.24,0.29,1.95,1.38,0.0,0.77,stroma
4463,4583,12193.72,32327.62,0.0,0.56,0.88,0.71,0.4,0.73,stroma
4464,4584,12529.79,32134.48,0.14,2.43,0.02,0.0,0.09,0.09,tumor
4465,4585,12438.65,32336.38,0.0,0.2,0.41,0.37,0.19,0.1,stroma
4466,4586,12369.96,32320.29,0.1,0.85,0.75,0.0,0.29,1.04,stroma
4467,4587,12662.41,32236.79,0.35,1.35,0.0,0.2,0.24,0.06,tumor
4468,4588,12431.89,32249.07,0.3,2.54,0.31,3.13,0.57,0.65,tumor
4469,4589,12396.54,32383.08,0.09,0.2,3.02,0.19,0.17,0.32,stroma
4470,4590,12414.99,32217.92,0.14,2.2,0.0,0.21,0.24,0.11,tumor
4471,4591,12222.52,32411.85,0.31,3.34,0.0,0.0,0.09,0.71,tumor
4472,4592,12412.85,32150.43,0.3,0.33,0.0,0.35,0.0,0.37,stroma
4473,4593,12132.49,32528.78,0.07,0.6,1.12,0.49,0.15,1.73,stroma
4474,4594,12477.96,32103.76,0.08,0.21,0.49,0.57,0.03,0.32,stroma
4475,4595,12462.72,32322.05,0.02,0.2,0.1,0.0,0.23,0.14,stroma
4476,4596,12660.87,32084.97,0.33,1.6,0.61,0.07,0.3,0.63,tumor
4477,4597,12168.19,32361.02,0.09,0.57,0.12,0.85,0.26,3.1,stroma
4478,4598,12527.86,32286.73,0.03,1.44,0.0,0.0,0.47,0.15,tumor
4479,4599,12151.09,32483.8,0.18,0.91,0.51,0.87,0.44,0.59,stroma
4480,4600,12195.59,32270.77,0.29,0.47,2.04,0.54,1.16,0.24,stroma
4481,4601,12457.86,32178.28,0.0,2.33,2.7,0.0,0.46,0.23,tumor
4482,4602,12402.4,32322.58,0.21,0.28,0.18,1.05,0.13,0.28,stroma
4483,4603,12126.71,32463.31,0.0,0.33,0.15,0.0,1.75,0.21,stroma
4484,4604,12325.38,32267.31,0.3,0.31,0.13,1.38,1.57,0.78,stroma
4485,4605,12123.09,32527.46,0.32,0.47,0.29,0.0,0.29,0.23,stroma
4486,4606,12383.59,32167.26,0.19,0.38,0.0,0.91,0.11,2.38,stroma
4487,4607,12422.45,32156.71,0.02,0.52,0.23,0.0,0.13,0.16,stroma
4488,4608,12112.72,32393.01,0.0,0.48,0.0,0.8,0.1,1.12,stroma
4489,4609,12240.99,32313.98,0.05,0.51,0.3,2.61,0.37,1.21,stroma
4490,4610,12481.81,32352.23,0.05,2.87,0.0,0.22,0.66,0.24,tumor
4491,4611,12502.67,32191.58,0.16,1.59,2.47,1.35,2.37,0.22,tumor
4492,4612,12430.33,32211.64,0.34,2.28,0.09,0.0,0.17,0.19,tumor
4493,4613,12270.38,32294.57,0.22,3.73,1.61,0.37,0.0,0.44,tumor
4494,4614,12179.69,32410.58,0.44,0.33,0.25,0.82,0.0,2.36,stroma
4495,4615,12154.26,32507.47,0.3,0.99,2.06,0.39,0.0,0.23,stroma
4496,4616,12367.92,32287.05,0.45,2.3,0.08,0.68,0.37,0.44,tumor
4497,4617,12422.94,32328.99,0.18,1.99,0.05,0.26,0.0,0.18,tumor
4498,4618,12118.97,32489.28,0.16,0.26,1.37,0.0,0.25,0.3,stroma
4499,4619,12422.72,32365.97,0.23,3.42,0.31,0.0,0.31,0.39,tumor
4500,4620,12196.61,32525.4,0.1,0.77,0.0,0.52,0.0,0.45,stroma
4501,4621,12159.45,32437.96,0.18,0.46,0.36,0.34,0.12,0.27,stroma
4502,4622,12262.58,32381.89,0.05,1.26,2.07,0.32,0.21,0.16,tumor
4503,4623,12451.41,32239.37,0.2,2.26,0.16,0.4,0.16,0.25,tumor
4504,4624,12549.05,32200.71,0.0,1.97,0.22,0.39,0.84,0.18,tumor
4505,4625,12190.32,32288.13,0.0,0.6,1.99,0.57,0.0,0.25,stroma
4506,4626,12190.21,32478.34,0.05,0.23,0.47,0.35,0.0,1.05,stroma
4507,4627,12501.76,32234.63,0.36,0.21,1.15,0.0,0.25,1.24,stroma
4508,4628,12214.4,32503.2,0.33,1.25,0.0,2.26,0.24,0.86,tumor
4509,4629,12468.84,32321.9,0.16,0.26,2.03,0.19,0.0,0.04,stroma
4510,4630,12404.79,32184.1,0.1,0.48,0.35,0.54,0.06,0.16,stroma
4511,4631,12277.46,32396.56,0.08,2.62,0.11,0.2,0.25,0.18,tumor
4512,4632,12595.28,32197.5,0.36,0.31,0.26,0.92,0.0,2.81,stroma
4513,4633,12309.69,32322.72,0.0,2.54,0.03,0.52,0.41,0.24,tumor
4514,4634,12204.96,32314.71,0.14,0.39,0.18,0.0,0.36,2.68,stroma
4515,4635,12475.64,32263.92,0.0,2.1,0.17,0.0,0.25,0.25,tumor
4516,4636,12266.66,32439.44,0.16,0.36,0.12,0.71,0.0,0.25,tumor
4517,4637,12403.94,32141.9,0.15,0.4,0.1,0.0,0.0,0.23,stroma
4518,4638,12314.31,32436.48,0.09,2.51,0.49,0.62,0.19,0.13,tumor
4519,4639,12540.86,32142.99,0.0,1.84,0.26,0.0,0.45,0.12,tumor
4520,4640,12281.92,32338.94,0.16,2.16,0.08,0.36,0.0,0.25,tumor
4521,4641,12544.92,32101.29,0.13,2.83,0.45,0.99,0.29,2.21,tumor
4522,4642,12662.56,32192.4,0.12,0.24,0.89,0.0,0.21,0.58,stroma
4523,4643,12116.98,32400.28,0.37,0.82,2.17,1.29,0.0,0.45,stroma
4524,4644,12529.59,32145.11,0.08,2.5,0.0,0.0,0.56,0.18,tumor
4525,4645,12241.6,32322.58,0.14,5.87,0.0,1.8,0.14,0.5,tumor
4526,4646,12602.86,32276.54,0.0,1.85,0.0,0.02,0.43,0.22,tumor
4527,4647,12227.83,32351.92,0.2,0.34,0.98,0.48,2.15,0.55,stroma
4528,4648,12395.82,32232.19,0.15,1.71,0.12,0.0,0.33,0.23,tumor
4529,4649,12534.91,32119.23,0.0,0.22,0.44,0.07,0.18,0.09,stroma
4530,4650,12442.45,32148.56,0.28,4.53,0.1,0.92,0.0,0.47,tumor
4531,4651,12243.63,32272.14,0.29,0.51,0.31,0.25,2.77,1.03,stroma
4532,4652,12110.54,32397.35,0.14,0.54,1.04,3.02,3.09,0.56,stroma
4533,4653,12428.43,32183.78,0.37,2.49,0.06,0.44,0.17,0.25,tumor
4534,4654,12114.24,32484.63,0.41,0.92,0.0,1.07,0.06,2.5,stroma
4535,4655,12280.3,32252.16,0.08,0.27,1.03,0.66,0.0,0.28,stroma
4536,4656,12562.19,32299.03,0.18,1.97,1.44,0.37,0.1,0.31,tumor
4537,4657,12384.91,32249.69,0.11,2.62,0.4,0.0,0.4,0.82,tumor
4538,4658,12109.73,32428.49,0.31,0.5,0.76,1.1,0.12,2.58,stroma
4539,4659,12574.55,32086.76,0.0,2.15,0.0,0.53,0.5,0.2,tumor
4540,4660,12500.12,32191.01,0.22,0.77,0.36,0.79,2.34,0.26,stroma
4541,4661,12497.43,32098.98,0.08,0.39,2.94,0.27,0.0,1.07,stroma
4542,4662,12450.76,32220.41,0.08,1.77,0.14,0.49,0.3,0.22,tumor
4543,4663,12225.14,32213.87,0.2,0.27,0.37,0.06,0.11,1.62,stroma
4544,4664,12418.68,32317.84,0.05,0.24,0.31,0.75,0.27,0.84,stroma
4545,4665,12297.85,32379.13,0.12,0.76,1.34,0.5,0.13,0.18,stroma
4546,4666,12142.74,32353.96,0.05,0.44,1.18,0.79,0.1,1.37,stroma
4547,4667,12681.21,32107.51,0.17,0.34,0.14,0.57,0.26,0.76,stroma
4548,4668,12518.47,32305.36,0.27,2.47,0.2,1.26,0.8,0.62,tumor
4549,4669,12479.95,32312.13,0.1,2.56,0.04,0.05,0.52,0.09,tumor
4550,4670,12322.89,32317.4,0.11,0.61,0.19,1.45,0.23,0.47,stroma
4551,4671,12607.68,32249.98,0.22,0.57,1.22,0.54,0.29,0.2,stroma
4552,4672,12615.74,32152.72,0.22,0.51,0.16,0.96,0.2,1.14,stroma
4553,4673,12480.82,32402.43,0.01,3.72,0.27,0.0,0.27,0.21,tumor
4554,4674,12502.03,32278.83,0.11,1.86,0.06,1.13,0.59,0.29,tumor
4555,4675,12145.55,32449.32,0.0,0.36,1.25,0.09,0.04,0.37,stroma
4556,4676,12202.66,32513.2,0.03,0.65,0.0,0.0,0.04,0.24,stroma
4557,4677,12457.02,32336.87,0.32,0.28,0.18,0.33,0.98,0.19,stroma
4558,4678,12120.77,32351.77,0.22,0.37,0.0,0.74,0.34,0.43,stroma
4559,4679,12555.74,32258.09,0.11,0.29,1.33,0.08,0.0,0.92,stroma
4560,4680,12446.24,32316.27,0.35,0.13,1.05,0.0,0.13,0.07,stroma
4561,4681,12686.3,32153.12,0.05,1.49,0.0,0.0,0.26,1.75,tumor
4562,4682,12142.57,32504.27,0.19,0.85,0.34,0.0,0.32,0.2,stroma
4563,4683,12564.93,32176.86,0.26,0.56,3.0,0.0,0.11,0.19,stroma
4564,4684,12536.71,32274.09,0.1,2.12,0.07,0.0,0.26,0.41,tumor
4565,4685,12506.32,32333.36,0.03,2.52,0.0,0.0,0.0,0.36,tumor
4566,4686,12139.12,32396.87,0.05,0.34,1.04,0.06,0.07,0.59,stroma
4567,4687,12600.19,32117.43,0.35,1.95,1.49,0.0,0.68,0.07,tumor
